[20181204,142295,143160,142895,141765,12358]
[20181203,141107,142747,143622,140046,26328]
[20181130,141873,140154,141873,140930,20276]
[20181129,141667,141755,142001,140920,19860]
[20181128,141588,141195,142128,140537,34278]
[20181127,142895,141205,144368,141617,36770]
[20181126,143189,142551,143671,141116,42212]
[20181123,146215,143514,146579,143081,48878]
[20181122,148210,146225,148229,146019,29354]
[20181121,149919,147728,149949,146176,44586]
[20181120,151255,149330,151560,149477,36192]
[20181119,150361,151069,151874,149565,35946]
[20181116,151039,150204,151943,149968,39118]
[20181115,149565,150744,151452,148946,56846]
[20181114,148829,149212,149762,147856,33852]
[20181113,149231,148662,150017,148367,36850]
[20181112,146864,148858,149074,146038,45004]
[20181109,145439,146756,147070,145144,32288]
[20181108,144172,145302,145203,143690,23896]
[20181107,143337,143818,144034,142993,16722]
[20181106,142708,143356,143415,142207,13230]
[20181105,143759,142590,144123,142462,16738]
[20181102,143111,143966,144074,142983,14022]
[20181101,142993,143435,143582,142816,14096]
[20181031,142993,143062,142993,142993,0]
[20181030,142993,142993,142993,142993,0]
[20181029,142993,142993,142993,142993,0]
[20181026,143186,142993,143186,142993,0]
[20181025,143378,143186,143378,143186,0]
[20181024,143398,143378,143398,143378,0]
[20181023,143398,143398,143398,143398,0]
[20181022,143398,143398,143398,143398,0]
[20181019,143398,143398,143398,143398,0]
[20181018,143398,143398,143398,143398,0]
[20181017,143398,143398,143398,143398,0]
[20181016,142945,143398,143398,142945,0]
[20181015,142945,142945,142945,142945,0]
[20181012,142945,142945,142945,142945,0]
[20181011,142453,142945,142945,142453,0]
[20181010,142453,142453,142453,142453,0]
[20181009,142366,142453,142453,142366,0]
[20181008,142366,142366,142366,142366,0]
[20180928,142366,142366,142366,142366,0]
[20180927,142794,142366,144487,142366,2]
[20180926,142794,142794,142794,142794,0]
[20180925,142794,142794,142794,142794,0]
[20180921,141564,142794,142891,141080,18758]
[20180920,139995,141341,141700,139743,20172]
[20180919,140053,139878,140324,137873,33658]
[20180918,139714,140024,140218,139462,13618]
[20180917,139665,140004,140653,139220,17646]
[20180914,140256,139394,140314,139045,23328]
[20180913,139481,140014,140324,139404,16274]
[20180912,140489,139830,140653,139365,16348]
[20180911,140750,140276,141012,140140,14134]
[20180910,139249,140392,140624,139074,15720]
[20180907,139927,139326,140334,138726,17870]
[20180906,140479,139869,140857,138987,18610]
[20180905,139423,140557,140934,138842,19288]
[20180904,141031,139501,141051,139103,22554]
[20180903,142194,140760,142194,140770,14990]
[20180831,141099,141826,142775,140905,19938]
[20180830,141138,141390,141961,140586,11940]
[20180829,141835,141206,142252,140760,13506]
[20180828,141322,141816,142039,140963,12780]
[20180827,141244,141361,141961,140663,14786]
[20180824,140653,141593,141409,139946,14832]
[20180823,141428,140576,141864,140256,13820]
[20180822,140179,141041,141739,140179,16762]
[20180821,141188,140450,141188,138269,13714]
[20180820,140077,140185,141424,140077,8402]
[20180817,140421,140647,141365,139920,11006]
[20180816,140814,140087,141089,138573,16788]
[20180815,141817,140686,142151,140932,12418]
[20180814,143094,141974,143320,141217,16170]
[20180813,142770,142682,143468,142514,7030]
[20180810,144696,143045,144785,142603,15484]
[20180809,144598,144716,145050,143586,9830]
[20180808,144470,144460,144726,143537,10172]
[20180807,143379,144470,144903,143379,11754]
[20180806,143517,143782,143979,143026,9822]
[20180803,144401,143438,144952,142711,15384]
[20180802,144647,144745,145217,144342,13536]
[20180801,146190,144588,146190,144028,13122]
[20180731,145256,145532,146239,145050,14104]
[20180730,143881,145207,145954,143694,22740]
[20180727,143016,144264,144225,142632,20682]
[20180726,143389,143143,143487,142682,13342]
[20180725,142259,143134,143281,142220,16996]
[20180724,142406,142475,142642,141473,15718]
[20180723,142898,142426,143468,142072,16412]
[20180720,141561,142868,143920,141384,21672]
[20180719,142269,141689,142986,141758,11816]
[20180718,141483,142387,142347,141168,13816]
[20180717,142062,141188,142475,141050,15626]
[20180716,142534,142279,143291,141984,15448]
[20180713,141630,142564,143242,141129,18610]
[20180712,140048,141188,141915,140018,16400]
[20180711,141620,140166,142200,138800,23076]
[20180710,141178,141974,141817,140903,10530]
[20180709,140765,141306,141964,140293,15122]
[20180706,140470,140382,141463,139281,27710]
[20180705,142485,140834,142505,140048,26760]
[20180704,143222,141787,143782,142023,17120]
[20180703,142711,143546,143360,142426,13354]
[20180702,141699,143173,143507,141640,25558]
[20180629,141630,142456,142161,141148,15784]
[20180628,142161,141817,142967,141669,24020]
[20180627,143094,142239,143271,142377,14140]
[20180626,142898,142642,143163,141581,19070]
[20180625,143586,142583,144028,142514,22370]
[20180622,143094,143625,143733,142524,15480]
[20180621,143487,142741,144765,143055,17268]
[20180620,142505,143655,143713,142112,14566]
[20180619,144569,142524,144569,142308,18568]
[20180615,145207,143546,145915,144107,27152]
[20180614,145315,145217,145925,144667,33890]
[20180613,149561,145718,150121,144686,58218]
[20180612,149777,149345,150583,148716,25316]
[20180611,149610,150200,150819,149040,24408]
[20180608,151134,149551,151763,148942,32734]
[20180607,150200,151596,152362,149679,58142]
[20180606,149286,152087,151134,149139,39520]
[20180605,149040,150220,151153,148185,55066]
[20180604,152333,148991,152726,148893,67720]
[20180601,152342,151939,153807,150908,65404]
[20180531,150750,152185,153807,150544,76482]
[20180530,151527,151586,154819,150367,111498]
[20180529,147871,153748,152470,147428,84550]
[20180528,143949,147546,148234,143851,37446]
[20180525,145168,144323,145610,143881,16372]
[20180524,144569,145198,145689,144205,23118]
[20180523,143330,144323,144755,143006,16436]
[20180522,143487,143556,143930,143153,10178]
[20180521,142475,143556,143723,141817,14994]
[20180518,142849,142190,143085,142013,14914]
[20180517,143075,142967,143733,142662,10308]
[20180516,143291,142750,143949,143006,8866]
[20180515,143409,143173,143831,142898,10306]
[20180514,143055,143114,143664,142888,10238]
[20180511,142898,143360,143143,142406,11016]
[20180510,142888,142967,143969,142721,14274]
[20180509,143684,143016,143969,142868,13004]
[20180508,144962,143802,145060,143487,15160]
[20180507,145070,144264,145394,144667,10458]
[20180504,144903,145109,146023,144903,17858]
[20180503,144863,145080,144962,144323,7688]
[20180502,144765,144755,144962,144126,6052]
[20180427,144215,144303,145650,144215,12446]
[20180426,143596,144765,144854,143596,12566]
[20180425,143979,144087,144352,143379,8646]
[20180424,145148,144087,145148,143576,15286]
[20180423,145925,144401,146318,145119,11156]
[20180420,145433,145944,146200,145011,7242]
[20180419,145848,145473,147508,144879,10030]
[20180418,144649,146898,145818,144489,10488]
[20180417,144029,144619,145038,143499,11786]
[20180416,143169,143999,144119,142559,11888]
[20180413,142949,143079,143639,142589,12254]
[20180412,144209,142889,144239,142639,13264]
[20180411,144759,143859,144958,143729,10696]
[20180410,144649,144669,145328,144309,10620]
[20180409,145068,144849,145438,143959,9538]
[20180404,145648,145418,145768,144958,11142]
[20180403,145768,145328,146308,145068,11794]
[20180402,144709,145728,146208,143999,16744]
[20180330,141830,144879,144629,141830,15184]
[20180329,140950,142209,141730,140320,11770]
[20180328,141970,140640,142189,140150,13772]
[20180327,142179,142080,143179,141610,12090]
[20180326,141250,142589,142609,141250,15732]
[20180323,144749,141800,145208,141330,26492]
[20180322,143149,144869,144978,143149,12560]
[20180321,143869,143419,144529,143249,13582]
[20180320,144319,144129,144489,143659,12360]
[20180319,144649,144199,145078,144069,12416]
[20180316,144049,144759,144769,143499,15686]
[20180315,145388,143949,145548,144459,20618]
[20180314,146448,145188,146568,145048,17714]
[20180313,146868,146328,146948,146048,10244]
[20180312,146298,146578,147618,145978,12588]
[20180309,145738,146358,147248,145398,18624]
[20180308,146668,145818,146738,145558,9396]
[20180307,146878,145818,147138,146098,11832]
[20180306,147528,146808,147738,146448,14032]
[20180305,147068,147408,148247,147058,9182]
[20180302,147068,147827,147498,146468,8106]
[20180301,148067,146858,148447,147148,11600]
[20180228,147777,148297,148777,147588,11076]
[20180227,147428,147777,148427,146958,14694]
[20180226,147458,147498,148087,146818,11328]
[20180223,147188,147797,148297,146548,11966]
[20180222,148947,147718,149427,147048,5616]
[20180214,147478,148087,149297,147358,13434]
[20180213,146688,147408,147648,146258,9754]
[20180212,146948,146748,147338,145978,15528]
[20180209,149307,147138,149447,146948,20834]
[20180208,151266,148757,151876,149137,24902]
[20180207,150147,151776,151876,149387,26516]
[20180206,150037,149587,150706,149177,14726]
[20180205,148907,150067,150287,147378,19292]
[20180202,149237,148847,149797,148197,11094]
[20180201,149967,149277,150107,148847,10070]
[20180131,150497,149657,150826,148587,19990]
[20180130,151276,150167,151336,149317,21734]
[20180129,151276,150966,151276,151276,0]
[20180126,151417,151276,151417,151276,0]
[20180125,150090,151417,151417,150090,0]
[20180124,150643,150090,150643,150090,0]
[20180123,150140,150643,150643,150140,0]
[20180122,147596,150140,150140,147596,2]
[20180119,146550,147596,147596,146550,0]
[20180118,147385,146550,147385,146550,0]
[20180117,147666,147385,147666,147385,0]
[20180116,147686,147666,147686,147666,0]
[20180115,145303,147686,147686,145303,0]
[20180112,148159,145303,151135,145303,14]
[20180111,147898,148159,148159,147898,0]
[20180110,147153,147898,147898,147153,0]
[20180109,147365,147153,147365,147153,0]
[20180108,147928,147365,147928,147365,0]
[20180105,147747,147928,147928,147747,0]
[20180104,148028,147747,148028,147747,0]
[20180103,148541,148028,148541,148028,0]
[20180102,147666,148541,148541,147666,0]
[20171229,146912,147666,147829,146392,13736]
[20171228,145821,146963,147218,145393,9894]
[20171227,146015,145729,146300,145128,5434]
[20171226,144057,146137,146004,143354,9084]
[20171225,142773,143578,144465,142773,5714]
[20171222,143558,144067,143884,142732,4442]
[20171221,143496,143639,144659,143221,4412]
[20171220,142742,143996,143751,142589,5322]
[20171219,143150,142936,144261,142528,5422]
[20171218,140681,143221,143598,140598,15818]
[20171215,140212,141181,140921,139691,11348]
[20171214,138889,139889,141296,137931,26336]
[20171213,142712,138921,143296,139118,21374]
[20171212,143452,143035,144254,141681,22764]
[20171211,144942,142879,145046,143337,11486]
[20171208,145785,144879,145942,144598,10004]
[20171207,146983,145712,146983,145139,8258]
[20171206,146035,146369,146879,145004,10000]
[20171205,147400,145462,147765,146150,7912]
[20171204,146827,147410,147900,146056,9766]
[20171201,147931,146931,148004,146046,14664]
[20171130,148358,147702,148910,147306,12796]
[20171129,148890,148369,149035,148160,9056]
[20171128,149088,148921,149723,148608,11724]
[20171127,149796,149004,150004,148869,10920]
[20171124,147608,149598,149296,147525,12120]
[20171123,148660,147692,148910,147035,14516]
[20171122,148900,148504,149483,148327,8094]
[20171121,148838,149056,149379,148140,9790]
[20171120,148338,148713,149442,148265,7392]
[20171117,149765,148640,149796,148233,9000]
[20171116,149192,149494,149796,148765,8036]
[20171115,150015,149681,150077,147817,15066]
[20171114,149077,149931,150838,148806,10552]
[20171113,150244,149202,150275,149098,8874]
[20171110,147952,149858,150504,147754,17236]
[20171109,147504,148223,148640,147119,10828]
[20171108,148838,147483,149015,147317,11678]
[20171107,150223,148744,150400,148546,14412]
[20171106,149890,150296,150525,149483,8738]
[20171103,149317,150004,150421,149317,6962]
[20171102,150973,149879,150973,149546,12050]
[20171101,148879,150390,151473,146848,33136]
[20171031,149796,149098,150150,148713,10560]
[20171030,149598,149733,150983,149098,6944]
[20171027,151473,149546,151473,149702,11472]
[20171026,151286,151275,151983,150838,8260]
[20171025,151181,151171,151306,150733,6412]
[20171024,150473,150973,151723,150348,10234]
[20171023,150379,150577,151015,149692,14122]
[20171020,150129,150035,151150,150067,12470]
[20171019,150879,150171,151463,150431,9930]
[20171018,153025,150890,153025,151265,14470]
[20171017,153963,152827,154140,152848,11502]
[20171016,153108,153911,154171,152681,16878]
[20171013,152421,153202,153338,152119,10826]
[20171012,151838,152483,152692,151098,15382]
[20171011,152869,151588,153442,151692,14418]
[20171010,154484,153140,154775,152608,13394]
[20171009,152963,154473,154588,151765,9684]
[20170929,152483,152286,153265,152400,8682]
[20170928,153265,152827,153473,151900,11584]
[20170927,152619,153025,153598,152411,11372]
[20170926,151411,153004,153338,151400,15176]
[20170925,150858,151588,152275,149785,17530]
[20170922,150806,150650,151233,149171,17512]
[20170921,152161,150921,152692,150317,15876]
[20170920,152067,152421,152681,151171,12202]
[20170919,150046,151671,151973,149942,13076]
[20170918,149265,150223,150900,148379,12722]
[20170915,151046,149015,151431,148608,15260]
[20170914,150838,151046,152036,149827,15480]
[20170913,150785,150775,151431,150546,9376]
[20170912,150338,151004,151536,150338,11498]
[20170911,150900,150567,151254,149088,15118]
[20170908,151150,150546,151827,149692,16596]
[20170907,151754,150827,152025,150848,11960]
[20170906,152577,151494,153056,151463,13806]
[20170905,153869,152827,154056,152504,12490]
[20170904,154067,153088,154963,153546,18076]
[20170901,154379,154265,154577,153411,11778]
[20170831,152779,153786,154774,152779,4]
[20170830,155076,152779,155076,152447,8]
[20170829,153974,155076,155076,153974,4]
[20170828,152831,153974,153974,151855,6]
[20170825,152997,152831,154192,152831,8]
[20170824,151699,153382,153164,150452,10]
[20170823,154203,152301,154203,151699,8]
[20170822,154275,154203,154275,153964,6]
[20170821,154504,154275,154504,153953,6]
[20170818,155283,154504,155283,154234,4]
[20170817,153070,155283,155304,153070,42]
[20170816,153995,153070,154639,153070,4]
[20170815,153361,153995,154712,153153,18]
[20170814,154999,153361,155488,153361,10620]
[20170811,156541,155158,156913,153776,16304]
[20170810,157222,156233,157828,155648,14932]
[20170809,156052,157509,156935,155541,21840]
[20170808,157392,155924,158307,155488,15502]
[20170807,158381,157796,158381,156435,11402]
[20170804,157381,157807,158434,156871,13334]
[20170803,155786,157286,157360,155637,10004]
[20170802,156647,156201,157041,155095,12708]
[20170801,159296,155967,159487,156562,16272]
[20170731,158902,159168,160210,158253,18816]
[20170728,159849,159423,161114,157839,31556]
[20170727,156243,160572,160125,156243,42408]
[20170726,156871,157041,157828,155829,22604]
[20170725,155765,156467,156637,155488,12320]
[20170724,155137,156073,156658,154744,16136]
[20170721,155488,155127,156009,154361,15664]
[20170720,156296,155882,156860,155371,13374]
[20170719,155063,156467,157658,154925,35876]
[20170718,154680,155095,155254,153553,13134]
[20170717,152883,154574,155052,152415,15026]
[20170714,154765,153000,155063,152425,18282]
[20170713,154956,154935,155648,154223,11352]
[20170712,153829,154829,154765,153712,13866]
[20170711,152532,153872,153989,152106,11916]
[20170710,153467,152404,154052,151925,15434]
[20170707,153542,153850,153776,152936,9336]
[20170706,154169,153467,154244,152872,13328]
[20170705,153691,154137,155403,153691,11814]
[20170704,155169,154318,155914,153467,15020]
[20170703,154988,154818,155244,154212,10044]
[20170630,154680,154531,155488,154052,14546]
[20170629,153159,155127,154552,153063,12566]
[20170628,151957,153191,153957,151904,16236]
[20170627,151957,152415,152329,150745,13618]
[20170626,153616,152000,153840,151564,12900]
[20170623,153978,153085,154595,152255,12934]
[20170622,152149,153967,154393,152149,17836]
[20170621,152181,152383,152595,151245,16348]
[20170620,153446,152212,154020,152032,12400]
[20170619,154829,153691,155010,152883,20292]
[20170616,153659,154467,155488,153659,14282]
[20170615,155105,153999,155456,153680,18228]
[20170614,153893,155084,155573,153170,24216]
[20170613,151553,153957,154914,150702,28124]
[20170612,150681,151255,151553,150490,12942]
[20170609,150266,150702,151064,150139,11626]
[20170608,150638,150447,151340,149947,15674]
[20170607,151979,150553,153616,150383,22952]
[20170606,151723,151925,152776,150745,13380]
[20170605,151117,150989,153116,151117,13972]
[20170602,152617,151808,153255,151617,10324]
[20170601,152415,152872,153680,151138,14042]
[20170531,154084,151670,154722,151798,11980]
[20170526,155254,154286,155637,153765,13916]
[20170525,153361,155127,155275,153085,12694]
[20170524,154223,153404,154680,152989,8744]
[20170523,155116,154520,155478,153893,12914]
[20170522,154020,155265,157041,153563,24610]
[20170519,152712,153723,154148,152404,15104]
[20170518,152287,152904,153489,151542,18086]
[20170517,149979,151872,152468,149639,19048]
[20170516,149990,149660,151191,149139,16786]
[20170515,151191,150287,151436,149447,16064]
[20170512,151659,150915,152617,150702,11952]
[20170511,150500,151553,151394,148947,16276]
[20170510,150862,150426,151670,150107,11728]
[20170509,148692,151277,151128,148692,15390]
[20170508,149639,149001,150755,148479,16620]
[20170505,149968,150330,151798,149426,17352]
[20170504,151202,150298,151425,149575,14604]
[20170503,153999,151234,153999,150915,12862]
[20170502,152064,153340,155052,151766,7522]
[20170428,147937,154159,151553,147937,12420]
[20170427,147863,150139,151149,147714,8800]
[20170426,147482,149894,148198,146445,8766]
[20170425,145686,146937,147909,145686,10614]
[20170424,148476,146327,149341,144938,20628]
[20170421,149865,148828,151233,149085,12872]
[20170420,150699,150592,151746,148027,15920]
[20170419,152687,151511,152687,149192,13338]
[20170418,151554,151479,152922,151554,8454]
[20170417,150667,152612,152943,147813,13766]
[20170414,152024,151928,153339,150571,10524]
[20170413,150816,152687,152933,149748,17156]
[20170412,151597,150592,152398,149748,18146]
[20170411,155850,151981,155915,151340,15942]
[20170410,156011,155391,156406,154985,9308]
[20170407,156823,155722,157218,155327,18398]
[20170406,153200,156353,156887,153200,14978]
[20170405,152633,153841,153894,151404,6732]
[20170331,151992,152078,153820,151981,11780]
[20170330,153275,152933,154012,152366,10878]
[20170329,152644,153189,154226,151928,11596]
[20170328,151554,152730,153894,150870,15906]
[20170327,156192,152013,156192,151896,17808]
[20170324,156160,155776,156962,155241,12630]
[20170323,156064,156011,157229,155327,12556]
[20170322,157389,155818,157454,155027,15764]
[20170321,157272,157058,157678,155583,13242]
[20170320,157753,157315,157967,156492,10514]
[20170317,157967,157368,158127,155936,12702]
[20170316,156513,157218,157625,155840,12824]
[20170315,154119,156128,156524,153905,17380]
[20170314,155316,155733,155380,153649,11652]
[20170313,152954,155166,155166,152099,23032]
[20170310,150571,152997,153093,148454,20192]
[20170309,152045,148850,153210,149545,21390]
[20170308,154269,153007,154333,152420,15938]
[20170307,154931,154119,155391,153691,13486]
[20170306,155936,154707,156577,154632,14666]
[20170303,157935,156417,157935,155316,15096]
[20170302,156278,157058,158619,156278,14350]
[20170301,155765,157229,156844,155316,11300]
[20170228,156662,155957,157254,155691,44]
[20170227,155353,156641,157856,155353,86]
[20170224,155110,155543,155955,154160,92]
[20170223,157877,155237,157877,154952,132]
[20170222,159197,157750,159197,157497,28]
[20170221,158806,158806,159503,158383,132]
[20170220,156884,158679,158806,155744,80]
[20170217,158911,156916,159228,156272,84]
[20170216,158859,158785,160115,158574,86]
[20170215,160485,159102,161329,157824,76]
[20170214,160400,161087,160801,160041,146]
[20170213,156166,160801,160706,156166,202]
[20170210,155744,156937,156483,155321,34]
[20170209,154107,155744,156409,154107,22]
[20170208,154477,154107,154477,152840,44]
[20170207,155554,153421,155554,153769,34]
[20170206,156356,155554,156356,155100,42]
[20170203,156536,156356,158204,156356,30]
[20170126,155454,157391,157555,153227,7862]
[20170125,154277,155307,156210,152765,9578]
[20170124,151252,153542,154214,151105,10352]
[20170123,151221,151462,153574,150528,15620]
[20170120,155979,151231,156546,151263,16800]
[20170119,154508,156473,156273,154508,11250]
[20170118,154183,154719,156578,153952,12774]
[20170117,157586,154666,158542,152838,17920]
[20170116,156483,158258,160054,156483,15648]
[20170113,156756,157019,158384,155884,15908]
[20170112,160454,157807,160664,155065,30802]
[20170111,163857,159561,163857,160359,18564]
[20170110,160979,162554,163636,159970,25364]
[20170109,160800,160569,161546,159970,17604]
[20170106,161273,160454,162239,159519,23822]
[20170105,158311,161052,163384,157155,23758]
[20170104,157870,157712,159508,155895,21910]
[20170103,154803,158983,158384,154193,13036]
[20161230,155139,156903,155842,153143,11216]
[20161229,154067,154960,155779,152754,11780]
[20161228,152093,152975,154981,151904,8592]
[20161227,148667,152513,152303,147144,7164]
[20161226,151452,147753,152471,144370,17302]
[20161223,150275,151966,153185,149550,8678]
[20161222,151819,150432,152534,150411,7528]
[20161221,152355,151452,152723,151094,5092]
[20161220,151252,151588,152513,149739,10546]
[20161219,155665,151452,157483,151494,13406]
[20161216,156789,157063,158334,156159,9530]
[20161215,156401,157672,158555,154026,16862]
[20161214,157084,154877,157409,153280,16614]
[20161213,150958,156054,156359,149550,19990]
[20161212,151357,149855,152933,150254,11616]
[20161209,152881,151168,153732,149529,13582]
[20161208,153627,153553,155486,151294,16778]
[20161207,152418,154803,154036,150979,16982]
[20161206,151840,151441,152881,150264,15178]
[20161205,151199,152271,153080,150485,17320]
[20161202,152355,151168,153196,149413,16762]
[20161201,149833,152933,154205,148289,24142]
[20161130,150800,150674,151000,144317,25834]
[20161129,155570,150117,156968,149487,26658]
[20161128,152523,155276,156611,151525,24704]
[20161125,154604,151987,155844,150485,22360]
[20161124,154352,154761,158660,153406,41046]
[20161123,155318,154688,155907,152828,19348]
[20161122,151305,155760,156779,150443,28372]
[20161121,148678,152460,152429,145525,29528]
[20161118,149718,148268,151987,146145,25902]
[20161117,151546,150664,152313,148299,22106]
[20161116,150968,151620,153522,149897,22192]
[20161115,153416,151389,160236,149728,45856]
[20161114,160603,152670,165279,150285,68918]
[20161111,161602,160078,162232,157872,36974]
[20161110,158428,159910,163388,156716,71128]
[20161109,158271,160288,162001,153963,57248]
[20161108,154352,158134,162831,154120,54906]
[20161107,149193,156905,154877,148058,33724]
[20161104,145315,148762,150685,145315,39260]
[20161103,142710,145462,145105,142499,11688]
[20161102,144517,143235,144979,142321,18868]
[20161101,142888,144265,145147,141375,25318]
[20161031,142363,141858,143235,140902,14222]
[20161028,140156,141732,142773,139484,18842]
[20161027,140755,140219,141312,138979,14128]
[20161026,140997,140650,142794,139389,20356]
[20161025,139631,141291,141459,139064,23516]
[20161024,138664,139662,139116,137855,17026]
[20161021,135712,138538,138801,135691,31648]
[20161020,135649,137225,136521,135081,14140]
[20161019,135712,135228,136132,135050,10426]
[20161018,134608,135796,135932,133642,12978]
[20161017,133789,134367,135207,133537,12008]
[20161014,134314,133852,134913,133232,14462]
[20161013,135754,133841,136153,134283,10514]
[20161012,136069,135953,136069,134230,13720]
[20161011,135428,135354,136804,135344,11980]
[20161010,135270,135607,136321,133095,9836]
[20160930,134398,133652,135722,134188,9736]
[20160929,134157,134913,136510,133810,20592]
[20160928,133022,134556,134220,132633,10426]
[20160927,133841,132791,134062,131708,15496]
[20160926,133757,133705,134745,132707,14442]
[20160923,133116,133043,133967,132349,14640]
[20160922,129943,132728,133211,129870,17742]
[20160921,130962,130637,132055,130153,12534]
[20160920,131004,131813,131299,130416,7776]
[20160919,128766,130710,132265,128766,7584]
[20160914,129260,130101,129807,127978,14588]
[20160913,129029,129523,129870,128441,14714]
[20160912,133390,128735,133547,128199,27544]
[20160909,133999,132948,134419,133442,9400]
[20160908,134787,134083,135008,132885,12890]
[20160907,134388,134566,134556,133074,14034]
[20160906,135312,133652,135333,132791,15270]
[20160905,134503,134987,135733,134398,15316]
[20160902,131971,135260,134913,131467,26006]
[20160901,130363,132286,132097,130311,13072]
[20160831,130826,130490,131109,129460,7642]
[20160830,131551,130910,131551,130668,6564]
[20160829,130868,131215,131971,130437,6784]
[20160826,130605,131183,130910,129428,4086]
[20160825,132391,130311,132391,126675,8484]
[20160824,129340,131803,132164,129340,8576]
[20160823,129351,129956,130041,128671,4230]
[20160822,129882,129032,130391,129128,8482]
[20160819,129213,129680,130635,128799,6670]
[20160818,130497,129691,130497,128172,10906]
[20160817,131060,130137,131602,129892,6726]
[20160816,129807,131198,131623,129807,8896]
[20160815,131432,130455,131612,129340,10190]
[20160812,130774,131166,132143,130370,10998]
[20160811,132706,131113,133640,130933,18544]
[20160810,130126,132493,133237,129701,17632]
[20160809,128778,130147,130158,128247,9030]
[20160808,127758,128671,129829,126867,13950]
[20160805,124690,127811,128236,124690,14246]
[20160804,126835,125168,127111,124828,13674]
[20160803,128119,125625,128650,126484,11984]
[20160802,127206,127950,128279,126155,11708]
[20160801,127780,127504,127822,125805,15098]
[20160729,129850,126824,129850,126601,15342]
[20160728,128459,128618,129054,127695,19774]
[20160727,125391,128565,129415,125189,37254]
[20160726,124775,125359,125805,124096,15794]
[20160725,125359,124892,125794,124011,12736]
[20160722,126123,125540,127185,124743,21540]
[20160721,124913,126368,126856,124372,19618]
[20160720,124584,124818,125805,124000,20386]
[20160719,125157,124881,125465,123905,20962]
[20160718,127748,124796,128332,124244,22472]
[20160715,125391,127599,127228,125391,24378]
[20160714,126803,126463,126973,124754,23038]
[20160713,127599,126920,129521,125455,43536]
[20160712,125359,126760,127928,124605,27286]
[20160711,122939,125635,126601,121941,26602]
[20160708,125147,122100,125147,120868,22358]
[20160707,124000,124616,126867,123183,30700]
[20160706,128756,125784,128820,122939,41774]
[20160705,132047,128565,133438,125072,55634]
[20160704,126336,132504,131559,125062,50876]
[20160701,119637,125847,125274,118968,32878]
[20160630,118904,119265,120051,118554,12766]
[20160629,120072,118830,120444,117853,17424]
[20160628,118862,120199,119754,118734,9906]
[20160627,117853,119361,120093,117577,13500]
[20160624,118756,117906,119743,117099,16930]
[20160623,118565,118649,119202,117418,7918]
[20160622,117683,118437,118787,116898,7994]
[20160621,119244,117779,119265,117482,12162]
[20160620,119966,119170,120497,118458,8936]
[20160617,118703,119446,120146,118140,10068]
[20160616,118989,118777,120253,117991,13322]
[20160615,118787,119414,118904,117874,9632]
[20160614,118904,118607,118979,117482,10706]
[20160613,116632,118586,118904,116600,7828]
[20160608,116388,117046,116452,115125,10580]
[20160607,116027,115825,116590,115634,9898]
[20160606,114838,116186,116484,114838,14428]
[20160603,114764,115518,114944,113628,11198]
[20160602,112757,114658,114966,112747,16600]
[20160601,115677,113224,115677,112641,16824]
[20160531,114137,114711,115698,114137,11718]
[20160530,115188,114445,115581,114031,11932]
[20160527,112853,114562,115040,112343,18460]
[20160526,111260,113150,113171,110942,16720]
[20160525,112534,111292,112534,111048,13134]
[20160524,111324,111303,112757,110655,17062]
[20160523,114859,111738,114859,112004,22160]
[20160520,113001,113872,114010,111696,13406]
[20160519,112662,112609,114127,112311,19762]
[20160518,114551,112768,115326,113108,22552]
[20160517,114520,114318,115719,113511,20864]
[20160516,114127,115167,115369,113267,20410]
[20160513,117301,114371,117439,113713,31820]
[20160512,116781,117078,118161,116218,23438]
[20160511,115199,116303,116738,114137,24840]
[20160510,117312,115719,117800,113235,36406]
[20160509,118055,117142,120178,116813,31238]
[20160506,120486,118586,121537,116993,38864]
[20160505,119223,120890,121410,118575,29226]
[20160504,118904,119148,120454,118384,16940]
[20160503,116887,119828,119340,116293,8044]
[20160429,117492,116707,117620,116155,9972]
[20160428,116887,117312,117821,115125,9676]
[20160427,116781,115539,118140,116176,7458]
[20160426,118315,117195,118834,116198,7464]
[20160425,120800,118509,122517,117278,14470]
[20160422,124754,121307,125272,118834,17508]
[20160421,121394,123933,123803,119687,19000]
[20160420,120422,120465,122020,119363,17162]
[20160419,119082,120443,120994,118844,16822]
[20160418,120540,120368,120875,118466,17868]
[20160415,123112,119579,123112,119417,16940]
[20160414,119709,121869,122669,118985,30034]
[20160413,117462,121772,121588,117462,27722]
[20160412,117710,117915,118574,115841,20930]
[20160411,115074,118250,119352,115074,27266]
[20160408,115711,116468,115809,113616,27066]
[20160407,114556,115160,116025,114502,21420]
[20160406,113119,114966,114674,113119,25680]
[20160405,111617,113691,114156,111595,14788]
[20160401,111066,113648,114102,110947,43886]
[20160331,113659,112568,114372,111293,63626]
[20160330,117505,113356,118023,113497,64206]
[20160329,117321,117505,118596,116759,36900]
[20160328,120983,117386,121945,116900,35914]
[20160325,119568,121513,121091,119255,49906]
[20160324,118326,120033,119579,117786,64298]
[20160323,117969,118520,119374,116997,42344]
[20160322,118682,117148,119352,117645,38232]
[20160321,121545,118898,122053,116673,53280]
[20160318,119158,121837,122787,118888,58612]
[20160317,118131,119309,119341,118034,31460]
[20160316,116727,118369,118466,116673,39714]
[20160315,118617,117364,119439,116975,45390]
[20160314,119914,118531,119914,118077,48830]
[20160311,117753,119320,119935,116338,64298]
[20160310,119190,116803,121696,116770,89760]
